-75.39,43.34,Job
-75.39,43.34,Western
-75.39,43.34,Jobs
-101.41,33.05,tbt
-101.41,33.05,memories
-101.41,33.05,hssenior
-101.41,33.05,almostdidntmakeit
-93.27,37.18,Nursing
-93.27,37.18,Job
-93.27,37.18,Springfield
-93.27,37.18,VeteranJob
-93.27,37.18,Jobs
-93.27,37.18,Hiring
-93.27,37.18,TweetMyJobs
-73.84,40.78,1010wins
76.72,30.74,MSGHelpEarthquakeVictims
-118.64,34.24,sunrise
-118.64,34.24,beautiful
-118.64,34.24,nature
-118.64,34.24,sun
-118.64,34.24,clouds
-118.31,34.18,IT
-118.31,34.18,Job
-118.31,34.18,Burbank
-118.31,34.18,Jobs
-118.31,34.18,Hiring
-81.49,41.50,Beachwood
-81.49,41.50,Nursing
-81.49,41.50,CLE
-81.49,41.50,Job
-81.49,41.50,Jobs
-81.49,41.50,Hiring
9.87,57.09,italy
9.87,57.09,ucn
9.87,57.09,tforum
-87.62,41.90,icepspring
-73.39,41.11,underachievers
-73.39,41.11,s13
-73.39,41.11,schassis
-73.39,41.11,shakotanculture
-73.39,41.11,180sx
-73.39,41.11,240sx
-73.39,41.11,nissan
-74.00,40.74,itakedaysofftodofunthings
-74.00,40.74,ttpm
-122.91,49.16,ThrowbackThursday
-122.91,49.16,TheNumberOfTheBeast
-79.53,40.29,joke
-93.61,41.60,DESMOINES
-93.61,41.60,Accounting
-93.61,41.60,Job
-93.61,41.60,Jobs
-93.61,41.60,Hiring
-113.52,53.52,Edmonton
-113.52,53.52,Nursing
-113.52,53.52,Job
-113.52,53.52,Jobs
-113.52,53.52,Hiring
-79.93,32.79,WeLoveVerde
-118.34,34.10,life
-118.34,34.10,learn
-118.34,34.10,explore
-118.34,34.10,share
-118.34,34.10,live
-118.34,34.10,believe
-85.66,30.16,PanamaCity
-85.66,30.16,Retail
-85.66,30.16,Job
-85.66,30.16,VeteranJob
-85.66,30.16,Jobs
2.18,41.38,Airbnb
2.18,41.38,BCN
2.18,41.38,HomeSharing
2.18,41.38,MWCapital
2.18,41.38,MWC15
-2.55,51.50,UWETreats
37.47,55.74,RussiaIsWaitingForDanAndPhil
-106.50,31.77,ElPaso
-106.50,31.77,Healthcare
-106.50,31.77,Job
-106.50,31.77,PracticeWithUs
-106.50,31.77,Jobs
76.98,10.93,CSKvsKKR
-77.28,38.89,rummagesale
-122.14,47.64,msftedue2
-122.14,47.64,usae2crew
54.70,16.99,AbsurdaLiveInstagram
54.70,16.99,LaithAbuJoda
-122.40,37.78,CODEselfie
112.80,-7.28,desserts
112.80,-7.28,icecream
112.80,-7.28,greentea
112.80,-7.28,mix
112.80,-7.28,alaska
112.80,-7.28,surabaya
125.00,11.22,BestFandomCA2015
125.00,11.22,ChosenMusicAwards
125.00,11.22,Directioners
125.00,11.22,MelhorFandomCPCOM
125.00,11.22,CelebrityAwards2015
-95.46,29.36,BeforeTheFall
-95.46,29.36,Goons
-95.46,29.36,Birthday
-95.46,29.36,Shenanigans
-95.46,29.36,Freeballin
-95.46,29.36,Freefallin
-76.09,36.78,mastergardener
-75.10,40.02,Philadelphia
-75.10,40.02,Nursing
-75.10,40.02,Job
-75.10,40.02,Jobs
-0.22,51.49,PTXLON
-4.05,51.79,stevieeeeee
121.07,14.58,DrinkingClass2010
-94.73,38.95,Labor
-94.73,38.95,Job
-94.73,38.95,Lenexa
-94.73,38.95,Jobs
-94.73,38.95,Hiring
-96.72,32.98,GolfBoard
-96.72,32.98,surftheearth
-97.68,30.51,RoundRock
-97.68,30.51,Healthcare
-97.68,30.51,Job
-97.68,30.51,Jobs
-97.68,30.51,Hiring
-84.29,33.74,essure
-84.29,33.74,Bayer
-84.29,33.74,conceptus
-105.22,39.76,GOLDEN
-105.22,39.76,Clerical
-105.22,39.76,Job
-105.22,39.76,Jobs
-105.22,39.76,Hiring
-105.22,39.76,TweetMyJobs
-2.07,53.44,parklife2015
-2.07,53.44,parklife
-2.07,53.44,festival
-2.07,53.44,ibiza
-2.07,53.44,magaluf
-2.07,53.44,clothing
-2.07,53.44,shorts
-2.07,53.44,hotpants
-118.49,34.02,SantaMonica
-118.49,34.02,CustomerService
-118.49,34.02,Job
-118.49,34.02,Jobs
-118.49,34.02,Hiring
-118.49,34.02,TweetMyJobs
-81.63,32.14,PEMBROKE
-81.63,32.14,Retail
-81.63,32.14,Job
-81.63,32.14,Jobs
-81.63,32.14,Hiring
-81.63,32.14,TweetMyJobs
-90.79,35.01,ForrestCity
-90.79,35.01,Sales
-90.79,35.01,Job
-90.79,35.01,Jobs
-110.98,32.24,Jabee
-110.98,32.24,DopeDeliTour
-0.08,51.55,NowWatching
-0.08,51.55,TheFlash
-0.08,51.55,IMDb
100.29,5.40,YEKE
-80.54,24.99,backpacking
-121.49,38.58,Sacramento
-121.49,38.58,Transportation
-121.49,38.58,Job
-121.49,38.58,VeteranJob
-119.92,39.25,tahome
-119.92,39.25,bigblue
-119.92,39.25,hikes
-80.19,25.77,retweet
-80.19,25.77,clothes
-87.62,41.88,nfldraft
-87.62,41.88,draftown
-87.62,41.88,chicago
19.35,44.59,Endomondo
19.35,44.59,endorphins
-74.26,40.81,tbt
-74.26,40.81,cheese
-74.26,40.81,LegallyLarro
-95.67,29.08,tbt
-74.04,40.26,SELF
-74.04,40.26,SHAAV
-74.04,40.26,respectthehammer
-74.04,40.26,thefaceofshaav
-74.04,40.26,MRABSO
106.86,-6.18,IndonesianFood
106.86,-6.18,GadonDaging
-84.39,33.75,PettyLaBelle
-75.16,40.15,Nursing
-75.16,40.15,Job
-75.16,40.15,Dresher
-75.16,40.15,Jobs
-75.16,40.15,Hiring
-75.16,40.15,TweetMyJobs
-81.87,26.64,Finance
-81.87,26.64,Job
-81.87,26.64,FortMyers
-81.87,26.64,Jobs
-81.87,26.64,Hiring
121.18,14.59,AlayLakad
121.18,14.59,PenitentialWalk
-118.02,33.97,BlakeScott
-118.02,33.97,Scotteffect
-73.99,40.74,oddcouple
-73.99,40.74,parishilton
-73.99,40.74,nevercoast
-97.33,32.91,ikorodurd
-83.90,35.99,BugsBunny
-83.90,35.99,Bus
-83.90,35.99,wearethesameheandi
-83.90,35.99,spacejam
4.82,50.95,ajournalofuneventfuldays
-73.93,40.81,artwork
-73.93,40.81,motthaven
-73.93,40.81,bronx
-115.17,36.11,LasVegas
-115.17,36.11,Healthcare
-115.17,36.11,VeteranJob
-115.17,36.11,Job
-115.17,36.11,Jobs
-115.17,36.11,Hiring
-75.19,39.95,Retirement
-75.19,39.95,pensions
-75.19,39.95,PRC2015
-80.09,40.38,PayYoTaxes
-118.39,33.92,keepitsocial
-73.97,40.76,betheend
125.00,11.22,BestFandomCA2015
125.00,11.22,ChosenMusicAwards
125.00,11.22,Directioners
125.00,11.22,MelhorFandomCPCOM
125.00,11.22,CelebrityAwards2015
7.41,5.69,TruthAboutArikAir
-65.90,18.37,Canovanas
-65.90,18.37,Ingeniería
-65.90,18.37,Empleo
-65.90,18.37,Empleos
-65.90,18.37,Contratar
-65.90,18.37,TweetMyJobs
-0.26,6.09,mufc
106.84,-6.29,OneVoteForOshi
106.84,-6.29,JKT48Theater
-104.87,39.92,Henderson
-104.87,39.92,Transportation
-104.87,39.92,Job
-104.87,39.92,Jobs
-104.87,39.92,Hiring
-104.87,39.92,TweetMyJobs
-2.07,53.44,parklife2015
-2.07,53.44,parklife
-2.07,53.44,festival
-2.07,53.44,ibiza
-2.07,53.44,magaluf
-2.07,53.44,clothing
-2.07,53.44,shorts
-2.07,53.44,hotpants
-77.04,38.90,WerkWork
-77.04,38.90,GameFace
-77.04,38.90,AskMeAboutRPTE
-77.04,38.90,WhatTimeIsLunch
-2.59,51.46,reclaimyourlunchbreak
103.93,1.35,TPKRT
-101.89,33.58,Healthcare
-101.89,33.58,Job
-101.89,33.58,LUBBOCK
-101.89,33.58,Jobs
-101.89,33.58,Hiring
-101.89,33.58,TweetMyJobs
37.47,55.74,RussiaIsWaitingForDanAndPhil
-111.66,40.22,Provo
-111.66,40.22,Sales
-111.66,40.22,verizon
-111.66,40.22,vzw
-111.66,40.22,wireless
-111.66,40.22,Job
-111.66,40.22,Jobs
-111.66,40.22,Hiring
-4.28,55.87,glasgow
-74.00,40.75,RobertIrwin
-97.89,30.26,TBT
-97.89,30.26,SemperFi
-97.89,30.26,ScoutSniper
-97.89,30.26,oorah
-97.89,30.26,DevilDog
-97.89,30.26,Leatherneck
-97.89,30.26,USMC
-97.89,30.26,USA
101.64,3.21,quoteoftheday
-97.74,30.27,Austin
-97.74,30.27,Legal
-97.74,30.27,VeteranJob
-97.74,30.27,Job
-97.74,30.27,Jobs
-97.74,30.27,Hiring
85.20,25.15,smil
125.00,11.22,BestFandomCA2015
125.00,11.22,ChosenMusicAwards
125.00,11.22,Directioners
125.00,11.22,MelhorFandomCPCOM
125.00,11.22,CelebrityAwards2015
11.96,57.70,Endomondo
11.96,57.70,endorphins
-117.21,32.88,Yes2SAN
-77.47,37.28,RylandLynch
-77.47,37.28,RylandLynch
72.85,19.15,AAPwithNEPAL
102.60,17.96,Mekong
102.60,17.96,Laos
102.60,17.96,Vientiane
43.92,26.40,HappyBirthdayThalaAjith
28.01,39.54,rcnocrop
28.01,39.54,baü
28.01,39.54,myo
28.01,39.54,madenci
28.01,39.54,kaya
28.01,39.54,mekaniği
28.01,39.54,gardaş
28.01,39.54,ve
28.01,39.54,abi
28.01,39.54,bff
30.28,-29.33,FarmAnimalScientists
-80.28,25.74,Repost
106.73,-6.51,FITCamp
60.59,56.76,Endomondo
60.59,56.76,endorphins
-83.56,39.65,Retail
-83.56,39.65,Job
-83.56,39.65,Jeffersonville
-83.56,39.65,LoveFashionLetsTalk
-83.56,39.65,Jobs
121.16,14.76,BIGBANGisBack
-89.40,43.07,Nursing
-89.40,43.07,Job
-89.40,43.07,Madison
-89.40,43.07,Jobs
-83.65,41.52,RonaldRaeganKillingPolarBears
-83.65,41.52,ItWasntAlGore
4.80,43.94,Lambert
37.47,55.74,RussiaIsWaitingForDanAndPhil
151.20,-33.88,australianmusic
151.20,-33.88,livemusic
-83.16,40.12,Endomondo
-83.16,40.12,endorphins
-77.39,34.75,CNN
125.00,11.22,BestFandomCA2015
125.00,11.22,ChosenMusicAwards
125.00,11.22,Directioners
125.00,11.22,MelhorFandomCPCOM
125.00,11.22,CelebrityAwards2015
31.43,29.98,Old
31.43,29.98,Alex
31.43,29.98,memories
31.43,29.98,Zamn
31.43,29.98,Freedom
31.43,29.98,fadaye7
-73.98,40.73,Revenge
-77.01,38.89,nedevents
35.57,33.90,O365
-96.00,30.10,2MuchLiquor
-96.00,30.10,2MuchLiquor
-79.46,35.21,Treats
-79.46,35.21,WOOFS
18.85,42.30,carnival
18.85,42.30,budvanskikarneval
18.85,42.30,budva2015
18.85,42.30,oldtownbudva
18.85,42.30,visitbudva
18.85,42.30,travel
-2.28,51.55,badminton
35.84,32.01,MyEverywhere
-70.89,42.24,Hingham
-70.89,42.24,Retail
-70.89,42.24,Job
-70.89,42.24,Jobs
-70.89,42.24,Hiring
-70.89,42.24,TweetMyJobs
151.59,-32.74,nowplaying
5.63,6.33,love
5.63,6.33,life
5.63,6.33,benin
75.90,27.03,Vllmissu
120.94,14.43,fambam
120.94,14.43,bonding
120.94,14.43,chill
120.94,14.43,happiness
-4.55,50.83,sharpsbrewery
-4.55,50.83,keelover
-4.55,50.83,thebrendonarms
-4.55,50.83,bude
103.41,1.49,YEKE
106.70,10.77,VSCOcam
51.61,25.17,مساء_الخير
51.61,25.17,مسائيات_مهندس_قطري
51.61,25.17,منشنوها
106.86,-6.24,ExoworldinaGA
-120.68,35.49,EPICYM
-87.65,41.95,feminismmatters
-75.19,39.95,TeamCanada
-75.19,39.95,usaVsTheWorld
-75.19,39.95,worldrelays2015
-122.27,37.79,beauthecat
-122.27,37.79,catsofinstagram
-79.93,32.78,Charleston
-79.93,32.78,Nursing
-79.93,32.78,dialysis
-79.93,32.78,Job
-79.93,32.78,Jobs
-87.71,38.04,fingerscrossed
135.77,34.97,nowplaying
-121.44,43.88,Hospitality
-121.44,43.88,Job
-121.44,43.88,Sunriver
-121.44,43.88,Jobs
-121.44,43.88,Hiring
-121.44,43.88,TweetMyJobs
-81.75,41.24,Hinckley
-81.75,41.24,Healthcare
-81.75,41.24,Job
-81.75,41.24,VeteranJob
-81.75,41.24,Jobs
-81.75,41.24,Hiring
7.41,5.69,TruthAboutArikAir
-122.20,37.74,TourLife
-73.99,40.72,NY
-73.99,40.72,nyc
78.43,17.43,HappyBirthdayThalaAjith
103.92,1.31,werkingthestartofweekends
-118.27,34.08,floresrecycling
-118.27,34.08,forsale
-118.27,34.08,silverlake
-70.81,42.81,Puppies
-70.81,42.81,Love
-70.81,42.81,PlumIsland
76.71,30.70,Twilight
76.71,30.70,5WordFilmPlots
-118.24,34.05,Transportation
-118.24,34.05,Job
-118.24,34.05,LosAngeles
-118.24,34.05,OTR
125.00,11.22,BestFandomCA2015
125.00,11.22,ChosenMusicAwards
125.00,11.22,Directioners
125.00,11.22,MelhorFandomCPCOM
125.00,11.22,CelebrityAwards2015
-77.07,38.92,Washington
-77.07,38.92,Nursing
-77.07,38.92,Job
-77.07,38.92,Jobs
-72.88,41.82,Canton
-72.88,41.82,Retail
-72.88,41.82,Job
-72.88,41.82,Jobs
-72.88,41.82,Hiring
-72.88,41.82,TweetMyJobs
-122.70,45.53,PP15000141615
-122.70,45.53,pdx911
-96.73,43.52,getwellsoon
-122.56,45.55,RP15000027974
-122.56,45.55,pdx911
-88.35,41.68,Oswego
-88.35,41.68,Retail
-88.35,41.68,Job
-88.35,41.68,Jobs
-88.35,41.68,Hiring
-88.35,41.68,TweetMyJobs
-122.56,45.49,PP15000141592
-122.56,45.49,pdx911
-96.80,32.78,dallas
-96.80,32.78,Startups
-96.80,32.78,community
-77.61,43.16,Rochester
-77.61,43.16,Accounting
-77.61,43.16,Job
-77.61,43.16,Jobs
-77.61,43.16,Hiring
0.03,51.45,RIPGregoryMertens
37.47,55.74,RussiaIsWaitingForDanAndPhil
-77.49,37.58,Construction
-77.49,37.58,Job
-77.49,37.58,Richmond
-77.49,37.58,nowhiring
-77.49,37.58,Jobs
-77.49,37.58,Hiring
-1.63,51.25,drained
5.97,50.44,WEC6Spa
-86.80,36.16,vsco
-86.80,36.16,VSCOcam
-3.23,54.12,Cumbria
121.16,14.76,BIGBANGisBack
-1.33,54.59,Endomondo
-1.33,54.59,endorphins
-66.12,18.47,sanjuan
-66.12,18.47,fortress
-66.12,18.47,castle
-66.12,18.47,wall
-66.12,18.47,yellow
-66.12,18.47,color
-66.12,18.47,puertorico
-0.12,51.50,GE2015
121.01,14.56,Padre
107.17,-6.30,Endomondo
107.17,-6.30,endorphins
-3.13,57.45,MapleCottgae
24.92,60.16,jobs
101.15,4.65,YEKE
37.90,-0.02,NereasVoice
37.90,-0.02,trndnl
-84.46,33.88,tbt
-96.78,32.79,ccccd
-96.78,32.79,quadc
-121.45,38.57,Nursing
-121.45,38.57,Job
-121.45,38.57,Sacramento
-121.45,38.57,Jobs
-118.36,34.17,Repost
28.06,-26.28,SouthAfrica
-85.82,41.58,done
-0.12,51.50,GE2015
-0.12,51.50,Tories
-6.72,55.19,spring
-6.72,55.19,flowers
-6.72,55.19,tulips
-6.72,55.19,freesias
-6.72,55.19,hyancinths
-6.72,55.19,daffodils
121.12,13.91,gettingmarried
-96.77,32.85,Dallas
-96.77,32.85,Retail
-96.77,32.85,Job
-96.77,32.85,Jobs
-96.77,32.85,Hiring
-96.77,32.85,TweetMyJobs
30.43,-30.75,Jcole
-108.66,45.87,toomuchtodo
121.02,14.55,CoffeeBean
121.02,14.55,Sorry
121.02,14.55,TeamStarbucks
-0.47,51.75,nowplaying
-80.22,25.75,beautiful
-80.22,25.75,serial
-80.22,25.75,photos
-80.22,25.75,wedding
-80.22,25.75,taken
-80.22,25.75,thankyou
-80.22,25.75,ilovethem
37.90,-0.02,NereasVoice
37.90,-0.02,trndnl
-0.08,52.32,Cambs
-117.13,32.72,colors
-117.13,32.72,complement
37.90,-0.02,NereasVoice
37.90,-0.02,trndnl
-80.17,26.24,6PillarsBroward
-80.17,26.24,getreadytoroam
-80.17,26.24,browardcounty
-80.17,26.24,flaglervillage
37.90,-0.02,Top3Apps
37.90,-0.02,NereasVoice
-95.40,29.71,Houston
-95.40,29.71,Healthcare
-95.40,29.71,Job
37.90,-0.02,NereasVoice
37.90,-0.02,trndnl
0.38,50.82,Brighton
0.38,50.82,Sussex
37.90,-0.02,NereasVoice
37.90,-0.02,trndnl
100.29,5.40,YEKE
-84.20,34.03,JohnsCreek
-84.20,34.03,IT
-84.20,34.03,Job
-84.20,34.03,makeup
-84.20,34.03,Jobs
-84.20,34.03,Hiring
-84.20,34.03,TweetMyJobs
-84.16,34.11,choeshapkido
-91.90,30.28,TweetMyJobs
-91.90,30.28,Retail
-91.90,30.28,Job
-91.90,30.28,BREAUXBRIDGE
-91.90,30.28,Jobs
-91.90,30.28,Hiring
28.44,-26.30,Grace
-80.02,40.37,carshopping
-80.02,40.37,scanner
-80.02,40.37,cars
-77.96,39.46,Martinsburg
-77.96,39.46,Physician
-77.96,39.46,Job
-77.96,39.46,VeteranJob
-77.96,39.46,Jobs
-72.93,41.31,NewHaven
-72.93,41.31,Healthcare
-72.93,41.31,Job
-72.93,41.31,Jobs
-72.93,41.31,Hiring
111.91,-8.05,Throwback
111.91,-8.05,PhotoShoot
-123.06,49.28,ClimateChange
-112.07,33.45,Nursing
-112.07,33.45,Job
-112.07,33.45,Phoenix
-95.75,39.02,TBT
-95.75,39.02,ThisShitOld
-95.75,39.02,FirstNiggasWearinBuckets
-95.75,39.02,ISwearWeThemDudes
-95.75,39.02,HiiPower
106.81,-6.20,ducati
106.81,-6.20,kawasaki
-90.05,35.16,Healthcare
-90.05,35.16,Job
-90.05,35.16,Memphis
-90.05,35.16,Jobs
-90.05,35.16,Hiring
-94.80,38.94,kcbbq
-94.80,38.94,foodtruck
-94.80,38.94,ThirstyThursday
-83.14,40.07,believeland
-76.60,39.29,bmorelove
-72.73,41.78,clouds
-72.73,41.78,blueskycircle
27.81,-26.23,PumpkinPie
27.81,-26.23,naturalHairProblems
24.75,59.44,Tallinn
24.75,59.44,Estonia
24.75,59.44,Europe
24.75,59.44,bike
24.75,59.44,bicycle
24.75,59.44,bnw
24.75,59.44,bw
24.75,59.44,blackandwhite
24.75,59.44,travel
-118.34,34.10,ASCAPexpo
-118.34,34.10,AFMLocal47
-118.34,34.10,listenLA
-74.01,40.74,billdeblasio
-74.01,40.74,NewWhitney
-119.17,34.26,ExcitableBirthdays
-75.16,39.95,philadelphia
-75.16,39.95,pretzel
-75.16,39.95,love
41.52,44.40,GMSWorld
-96.34,30.59,tbt
-96.34,30.59,stressedøut
-111.94,33.44,corintucker
-111.94,33.44,janetweiss
-111.94,33.44,sleaterkinney
-111.94,33.44,marqueetheatre
-111.94,33.44,nofilter
121.01,14.60,BestFandomCA2015
-81.51,41.46,Finance
-81.51,41.46,Job
-81.51,41.46,Beachwood
-81.51,41.46,Jobs
-81.51,41.46,Hiring
-81.51,41.46,TweetMyJobs
-122.14,47.63,IoT
-122.14,47.63,interop
-97.33,32.91,Areaaa
101.89,3.87,caprice
101.89,3.87,YEKE
-77.01,40.20,ios
-77.01,40.20,carfax
-77.01,40.20,whatsyourcarworth
21.27,40.52,erasmus
21.27,40.52,youthexchange
21.27,40.52,greece
21.27,40.52,kastoria
21.27,40.52,trainingcourse
-70.92,42.52,hi
-88.20,43.02,Waukesha
-88.20,43.02,CustomerService
-88.20,43.02,entrylevel
-88.20,43.02,Job
-88.20,43.02,Jobs
-112.78,49.67,travesty
-112.78,49.67,biased
101.69,3.15,KL
101.69,3.15,kualalumpur
101.69,3.15,malaysia
101.69,3.15,bebeventures2015
101.69,3.15,gullibellestravels2015
101.69,3.15,elleJOB
-79.89,37.00,RockyMount
-79.89,37.00,Retail
-79.89,37.00,Diversity
-79.89,37.00,VeteranJob
-79.89,37.00,Job
-79.89,37.00,Jobs
-79.89,37.00,Hiring
-92.27,34.77,NorthLittleRock
-92.27,34.77,Physician
-92.27,34.77,ArkansasJobs
-92.27,34.77,VeteranJob
-92.27,34.77,Job
-92.27,34.77,Jobs
-92.27,34.77,Hiring
-122.21,37.48,USANA
-118.38,34.23,TweetMyJobs
-118.38,34.23,SkilledTrade
-118.38,34.23,Job
-118.38,34.23,SunValley
-118.38,34.23,Jobs
-118.38,34.23,Hiring
120.94,14.76,world
120.94,14.76,webstagram
120.94,14.76,TFLers
120.94,14.76,tweegram
-78.87,35.90,ResearchTrianglePark
-78.87,35.90,Engineering
-78.87,35.90,Job
-78.87,35.90,Jobs
-78.87,35.90,Hiring
-80.58,25.76,travel
-80.58,25.76,traveling
-80.58,25.76,TagsForLikes
-80.58,25.76,TFLers
-80.58,25.76,vacation
-80.58,25.76,visiting
-80.58,25.76,instatravel
-77.43,37.54,Richmond
-77.43,37.54,Physician
-77.43,37.54,Job
-77.43,37.54,Jobs
-77.43,37.54,Hiring
-75.29,43.11,NEWYORKMILLS
-75.29,43.11,Manufacturing
-75.29,43.11,KellyJobs
-75.29,43.11,KellyServices
-75.29,43.11,Job
-87.63,41.87,NFLDraft2015
-0.22,51.49,tiredbaby
-86.47,40.07,CowboysNation
-76.05,42.10,ENDICOTT
-76.05,42.10,Sales
-76.05,42.10,Job
-76.05,42.10,Jobs
-76.05,42.10,Hiring
-97.35,38.06,Newton
-97.35,38.06,Hospitality
-97.35,38.06,Job
-97.35,38.06,Jobs
-97.35,38.06,Hiring
-97.35,38.06,TweetMyJobs
72.57,23.07,Build2015
72.57,23.07,Microsoft
77.05,28.39,IPL2015
121.34,13.94,TheVamps
-89.97,35.92,Tbt
-73.98,40.76,MikeJsDayOff
-73.98,40.76,MartinShort
-83.52,42.63,pimpin
-71.51,41.92,tbt
-80.13,25.81,beatsmusic
-80.13,25.81,mtv
-80.13,25.81,miami
37.47,55.74,RussiaIsWaitingForDanAndPhil
106.86,-6.24,Repost
-81.24,41.08,tbt
-82.58,27.53,Commonsense
-73.97,40.78,Málaga
-73.97,40.78,Selfie
4.88,52.36,saddlebag
4.88,52.36,bae
-77.49,37.58,Richmond
-77.49,37.58,Construction
-77.49,37.58,nowhiring
-77.49,37.58,Job
-77.49,37.58,Jobs
-77.49,37.58,Hiring
-84.39,33.76,IT
-84.39,33.76,Job
-84.39,33.76,Atlanta
-84.39,33.76,Jobs
-84.39,33.76,Hiring
-71.16,42.42,Banking
-71.16,42.42,Job
-71.16,42.42,Arlington
-71.16,42.42,cfgjobs
-71.16,42.42,Jobs
-71.16,42.42,Hiring
-87.63,41.88,HairHustler
-6.21,53.32,hospital
-6.21,53.32,workmate
-6.21,53.32,smile
-6.21,53.32,happy
-6.21,53.32,stressed
-6.21,53.32,nurses
-71.09,42.35,DxMa
-77.47,37.28,RylandLynch
32.60,0.33,GirlRising
-78.34,18.29,wayup
-78.34,18.29,taxijam
-0.13,51.51,malemodel
-0.13,51.51,motivation
-0.13,51.51,myfirstinstameet
-0.13,51.51,BeDifferent
-76.12,43.04,coffee
-76.12,43.04,syracuse
-76.12,43.04,coffeeLovers
-76.12,43.04,recesscoffee
-76.12,43.04,SyracuseUniversity
-76.12,43.04,CuseLife
-76.12,43.04,TgiAlmostF
-84.23,34.10,tbt
121.06,14.59,HandSpa
121.06,14.59,FeelsGood
121.06,14.59,ManiTime
121.06,14.59,GettingReady
121.06,14.59,Thursday
121.06,14.59,InstaPic
-73.59,40.77,ADifferentWorld
-73.59,40.77,Message
-122.11,47.58,autismsleepissuessuck
-122.11,47.58,prayingshehasagoodday
-122.11,47.58,fb
24.13,56.96,Endomondo
-122.64,38.23,Retail
-122.64,38.23,Job
-122.64,38.23,Petaluma
-122.64,38.23,VeteranJob
-122.64,38.23,Jobs
35.57,33.89,Mocat
35.57,33.89,Mordor
-77.10,38.81,plw
-77.10,38.81,lwm
-77.10,38.81,leitnerwise
-77.10,38.81,pistol
-77.10,38.81,sidearm
-77.10,38.81,pewpew
-77.10,38.81,quality
-77.10,38.81,madeinusa
-114.09,51.03,rent
-117.77,33.53,tearsheet
-117.77,33.53,mua
-117.77,33.53,makeup
-117.77,33.53,makeupartist
13.40,52.49,NewWave
13.40,52.49,Pop
13.40,52.49,Berlin
-92.22,29.88,weather
27.99,-26.18,TBT
-89.54,34.35,tbt
37.47,55.74,RussiaIsWaitingForDanAndPhil
-86.16,39.77,Indianapolis
-86.16,39.77,Clerical
-86.16,39.77,Job
-86.16,39.77,Jobs
-86.16,39.77,Hiring
-86.16,39.77,TweetMyJobs
2.18,41.38,Barcelona
2.18,41.38,HomeSharing
2.18,41.38,WTF
2.18,41.38,MWC
2.18,41.38,MWC15
-3.71,40.42,zapeando360
-3.71,40.42,trndnl
-90.05,35.15,Beretta
-1.92,52.47,healthyliving
-95.67,29.68,ForThePeople
150.95,-33.73,MannyPacquiao
150.95,-33.73,FloydMayweather
150.95,-33.73,MayPac
150.95,-33.73,FightOfTheCentury
-99.13,19.43,FelizDiaDelNiño
-99.13,19.43,MisJuguetesEran
-99.13,19.43,QuieroParaSiempre
-99.13,19.43,MiTravesuraDeNiño
77.58,12.98,kkrvscsk
77.58,12.98,Bangalore
72.88,19.07,kkrvcsk
72.88,19.07,Mumbai
-81.67,41.51,cle
-75.70,45.41,IT
-75.70,45.41,Job
-75.70,45.41,Ottawa
-75.70,45.41,Jobs
-75.70,45.41,Hiring
-87.62,41.89,tbt
-87.62,41.89,whyIrun
-0.06,51.47,MayPac
-112.11,33.71,Phoenix
-112.11,33.71,CustomerService
-112.11,33.71,hoteljobs
-112.11,33.71,Job
-122.42,37.65,Clerical
-122.42,37.65,Job
-122.42,37.65,SouthSanFrancisco
-122.42,37.65,KellyJobs
-122.42,37.65,KellyServices
-122.42,37.65,Jobs
-0.13,51.51,TheScriptNSWSTour
-0.13,51.51,trndnl
-83.12,41.35,Engineering
-83.12,41.35,Job
-83.12,41.35,Fremont
-83.12,41.35,nowhiring
-83.12,41.35,Jobs
-83.12,41.35,Hiring
-97.33,32.91,Areaaa
-87.95,42.93,blackbelt
-87.95,42.93,happy
-87.95,42.93,health
-87.95,42.93,brazilian
-87.95,42.93,bjj
-87.95,42.93,bjjlifestyle
117.12,-0.52,thecreativehermit
-80.09,26.38,sorryboutit
-122.31,47.57,tbt
-122.31,47.57,outkast
-122.31,47.57,rosaparks
-72.89,41.76,trees
-72.89,41.76,water
-72.89,41.76,angles
-72.89,41.76,sky
-74.65,40.88,Ledgewood
-74.65,40.88,Healthcare
-74.65,40.88,Job
-74.65,40.88,VeteranJob
-74.65,40.88,Jobs
-74.65,40.88,Hiring
-74.65,40.88,TweetMyJobs
-80.33,25.75,Royce4Sprint
-95.36,29.80,dead
-95.36,29.80,goodmorning
115.22,-8.69,roverbaliofficeandclothing
115.22,-8.69,lighter
115.22,-8.69,custom
-73.89,40.86,progress
-73.89,40.86,fitboy
-73.89,40.86,summerready
-118.02,33.97,BlakeScott
-118.02,33.97,Scotteffect
-84.02,35.94,WAYYYYUPIFEELBLESSED
-82.74,27.98,Clearwater
-82.74,27.98,CustomerService
-82.74,27.98,Job
-82.74,27.98,Jobs
-82.74,27.98,Hiring
-118.27,34.04,Nursing
-118.27,34.04,Job
-118.27,34.04,LosAngeles
-118.27,34.04,Jobs
-84.87,34.53,radio
-84.87,34.53,broadcast
-84.87,34.53,rustednail
-81.38,28.52,SuspiciousVehicle
-81.38,28.52,orlpol
-84.29,34.08,Alpharetta
-84.29,34.08,Recruiting
-84.29,34.08,Job
-84.29,34.08,Jobs
-84.29,34.08,Hiring
29.98,-29.97,OMjoBerg2c
4.56,8.48,IMAKAvideoBy__AM
-96.77,32.80,Healthcare
